Disease,Resolution,Direction,CellType,Real_Score,P_Value,FDR_Adjusted_P
parkinson,500,Positive,pericyte_sig,-0.003731160925763,0.755,1.0
parkinson,500,Positive,opc_sig,-0.0032054658872018,0.791,1.0
parkinson,500,Positive,l6_ct_sig,-0.0077979158840057,0.816,1.0
parkinson,500,Positive,l5_it_sig,0.002504896524636,0.93,1.0
parkinson,500,Positive,gad_sig,-0.0130024861229558,0.938,1.0
parkinson,500,Positive,astro_sig,-0.0111171921738774,0.972,1.0
parkinson,500,Positive,sst_expr,-0.0401654796622569,0.997,1.0
parkinson,500,Positive,endothelial_sig,-0.0181376912187599,0.997,1.0
parkinson,500,Positive,sst_sig,-0.0401741994421876,0.997,1.0
parkinson,500,Positive,lamp5_sig,-0.0471186825588069,1.0,1.0
parkinson,500,Positive,pvalb_sig,-0.0686279536792798,1.0,1.0
parkinson,500,Positive,pvalb_expr,-0.0686279536792798,1.0,1.0
parkinson,600,Negative,pvalb_expr,0.0601408137081674,0.0,0.0
parkinson,600,Negative,pvalb_sig,0.0601408137081674,0.0,0.0
parkinson,600,Negative,microglia_sig,0.0370505621206272,0.0,0.0
parkinson,600,Negative,sst_expr,0.0322114506523878,0.0,0.0
parkinson,600,Negative,lamp5_sig,0.0251493692816991,0.0,0.0
parkinson,600,Negative,sst_sig,0.0322114506523878,0.0,0.0
parkinson,600,Negative,l6_ct_sig,0.0070850989018393,0.073,0.1983018292682926
parkinson,600,Negative,oligo_sig,0.0048639182128104,0.077,0.2066475903614457
parkinson,600,Negative,gad_sig,0.0011356380638094,0.162,0.384655562958028
parkinson,600,Negative,vip_sig,0.009765270952664,0.165,0.3904780876494024
parkinson,600,Negative,pericyte_sig,0.0026834697489925,0.321,0.6441689189189189
parkinson,600,Negative,opc_sig,0.0040209916626967,0.43,0.7944634525660965
parkinson,600,Negative,l5_it_sig,-0.0029729801043468,0.797,1.0
parkinson,600,Negative,astro_sig,0.0012359662558314,0.844,1.0
parkinson,600,Negative,endothelial_sig,-0.0045992976187549,0.995,1.0
parkinson,600,Negative,l6_it_sig,-0.0162653617704849,1.0,1.0
parkinson,600,Negative,l4_it_sig,-0.0241760075426269,1.0,1.0
parkinson,600,Negative,l2_3_it_sig,-0.0176415147157023,1.0,1.0
parkinson,600,Positive,l4_it_sig,0.0332593588016973,0.0,0.0
parkinson,600,Positive,l2_3_it_sig,0.0164469931718289,0.036,0.1063880597014925
parkinson,600,Positive,endothelial_sig,0.0082683206220099,0.083,0.2202620997766195
parkinson,600,Positive,l6_it_sig,0.0147714326325402,0.153,0.3662135661517797
parkinson,600,Positive,gad_sig,0.0022359863094202,0.296,0.6048990825688073
parkinson,600,Positive,vip_sig,0.0017694598709745,0.35,0.68841059602649
parkinson,600,Positive,l5_it_sig,0.0133881656472324,0.429,0.7930269709543568
parkinson,600,Positive,microglia_sig,-0.0006431680528492,0.446,0.815987679671458
parkinson,600,Positive,oligo_sig,-0.0044294354791782,0.68,1.0
parkinson,600,Positive,astro_sig,-0.0006761236372551,0.707,1.0
parkinson,600,Positive,pericyte_sig,-0.0003431286688936,0.785,1.0
parkinson,600,Positive,l6_ct_sig,-0.0070460299852078,0.919,1.0
parkinson,600,Positive,opc_sig,-0.004589111260662,0.932,1.0
parkinson,600,Positive,lamp5_sig,-0.0269628105216635,0.999,1.0
parkinson,600,Positive,pvalb_sig,-0.083215194778221,1.0,1.0
parkinson,600,Positive,pvalb_expr,-0.083215194778221,1.0,1.0
parkinson,600,Positive,sst_expr,-0.0457011230807652,1.0,1.0
parkinson,600,Positive,sst_sig,-0.0457011230807652,1.0,1.0
parkinson,700,Negative,pvalb_expr,0.0597123811361301,0.0,0.0
parkinson,700,Negative,pvalb_sig,0.0597123811361301,0.0,0.0
parkinson,700,Negative,l6_ct_sig,0.0122656573440532,0.001,0.0037995735607675
parkinson,700,Negative,lamp5_sig,0.0184681809746729,0.001,0.0037995735607675
parkinson,700,Negative,oligo_sig,0.008669139427505,0.002,0.0073788819875776
parkinson,700,Negative,microglia_sig,0.0306075296779571,0.04,0.1162805872756933
parkinson,700,Negative,sst_expr,0.0262289752775609,0.078,0.2088595041322314
parkinson,700,Negative,sst_sig,0.0262289752775609,0.078,0.2088595041322314
parkinson,700,Negative,vip_sig,0.0067602383365669,0.132,0.3246708074534161
parkinson,700,Negative,opc_sig,0.0035425988934787,0.386,0.739625806451613
parkinson,700,Negative,gad_sig,-0.0001104440204728,0.403,0.7631732199787461
parkinson,700,Negative,pericyte_sig,0.0006733963092289,0.603,1.0
parkinson,700,Negative,astro_sig,0.0005409592171566,0.94,1.0
parkinson,700,Negative,endothelial_sig,-0.0031346217499177,0.987,1.0
parkinson,700,Negative,l5_it_sig,-0.0061042129666567,0.996,1.0
parkinson,700,Negative,l6_it_sig,-0.0163515577439807,1.0,1.0
parkinson,700,Negative,l4_it_sig,-0.0291905571436319,1.0,1.0
parkinson,700,Negative,l2_3_it_sig,-0.0147462331690777,1.0,1.0
parkinson,700,Positive,l4_it_sig,0.0230920797791181,0.0,0.0
parkinson,700,Positive,l6_it_sig,0.0220450702812219,0.001,0.0037995735607675
parkinson,700,Positive,l5_it_sig,0.0191131637775178,0.007,0.0240578592092574
parkinson,700,Positive,vip_sig,0.0147127654591733,0.009,0.0302889518413597
parkinson,700,Positive,l2_3_it_sig,0.0097325544305265,0.044,0.1266688206785137
parkinson,700,Positive,l6_ct_sig,0.001328068592888,0.449,0.8197930327868853
parkinson,700,Positive,gad_sig,-0.0017657996309315,0.594,1.0
parkinson,700,Positive,microglia_sig,-0.0018562174029846,0.611,1.0
parkinson,700,Positive,astro_sig,-0.0014608875497683,0.712,1.0
parkinson,700,Positive,oligo_sig,-0.0043100725013349,0.766,1.0
parkinson,700,Positive,endothelial_sig,-0.0036981993985409,0.795,1.0
parkinson,700,Positive,pericyte_sig,-0.0060440127104515,0.927,1.0
parkinson,700,Positive,opc_sig,-0.0039332524188896,0.928,1.0
parkinson,700,Positive,sst_expr,-0.0169006978560202,0.963,1.0
parkinson,700,Positive,sst_sig,-0.0169006978560202,0.963,1.0
parkinson,700,Positive,lamp5_sig,-0.0145908593011708,0.987,1.0
parkinson,700,Positive,pvalb_sig,-0.0646422890363278,1.0,1.0
parkinson,700,Positive,pvalb_expr,-0.0646422890363278,1.0,1.0
parkinson,800,Negative,pvalb_expr,0.0443023654743589,0.0,0.0
parkinson,800,Negative,pvalb_sig,0.0443023654743589,0.0,0.0
parkinson,800,Negative,lamp5_sig,0.0149441915204899,0.011,0.0364349442379182
parkinson,800,Negative,microglia_sig,0.0243832895117914,0.126,0.3129365853658536
parkinson,800,Negative,sst_expr,0.0170256223680449,0.222,0.4948142589118199
parkinson,800,Negative,sst_sig,0.0170256223680449,0.222,0.4948142589118199
parkinson,800,Negative,l6_ct_sig,0.0040957468502883,0.253,0.5422080577269994
parkinson,800,Negative,opc_sig,0.003229689779983,0.368,0.7131876019575856
parkinson,800,Negative,vip_sig,0.003177163504694,0.617,1.0
parkinson,800,Negative,gad_sig,-0.0008001788485122,0.642,1.0
parkinson,800,Negative,pericyte_sig,0.0004653988123191,0.644,1.0
parkinson,800,Negative,oligo_sig,0.0001360653443947,0.687,1.0
parkinson,800,Negative,l5_it_sig,-0.0064712693260513,0.995,1.0
parkinson,800,Negative,endothelial_sig,-0.0042756866462557,0.999,1.0
parkinson,800,Negative,l6_it_sig,-0.0156472064687812,1.0,1.0
parkinson,800,Negative,l4_it_sig,-0.0186048862910213,1.0,1.0
parkinson,800,Negative,l2_3_it_sig,-0.0185020659453643,1.0,1.0
parkinson,800,Negative,astro_sig,-0.0032402308004846,1.0,1.0
parkinson,800,Positive,l2_3_it_sig,0.0166007250680141,0.0,0.0
parkinson,800,Positive,l4_it_sig,0.0291613859593639,0.0,0.0
parkinson,800,Positive,gad_sig,0.0055470588343485,0.049,0.1397088
parkinson,800,Positive,l5_it_sig,0.0161732054154488,0.069,0.189457627118644
parkinson,800,Positive,microglia_sig,0.0094729439851879,0.074,0.2005596958174904
parkinson,800,Positive,l6_it_sig,0.0047841333124157,0.218,0.4874228356336261
parkinson,800,Positive,endothelial_sig,0.0030009136104264,0.271,0.5691479080730701
parkinson,800,Positive,opc_sig,8.918132797255862e-05,0.423,0.787243864229765
parkinson,800,Positive,vip_sig,0.0004740829162675,0.494,0.8820721442885772
parkinson,800,Positive,astro_sig,-0.0012389357352982,0.654,1.0
parkinson,800,Positive,l6_ct_sig,-0.0018704282093528,0.698,1.0
parkinson,800,Positive,oligo_sig,-0.0059442772035218,0.902,1.0
parkinson,800,Positive,pericyte_sig,-0.0055658689263086,0.928,1.0
parkinson,800,Positive,sst_expr,-0.0134389713194959,0.976,1.0
parkinson,800,Positive,sst_sig,-0.0134389713194959,0.976,1.0
parkinson,800,Positive,lamp5_sig,-0.0195794334686485,1.0,1.0
parkinson,800,Positive,pvalb_sig,-0.0430935027594082,1.0,1.0
parkinson,800,Positive,pvalb_expr,-0.0430935027594082,1.0,1.0
parkinson,900,Negative,pvalb_expr,0.049402744912656,0.0,0.0
parkinson,900,Negative,pvalb_sig,0.049402744912656,0.0,0.0
parkinson,900,Negative,sst_expr,0.0264961559609836,0.0,0.0
parkinson,900,Negative,lamp5_sig,0.0132699716018631,0.0,0.0
parkinson,900,Negative,sst_sig,0.0264961559609836,0.0,0.0
parkinson,900,Negative,microglia_sig,0.0221169094043289,0.009,0.0302889518413597
parkinson,900,Negative,oligo_sig,0.0051655773290068,0.012,0.0392727272727272
parkinson,900,Negative,pericyte_sig,0.003653028325604,0.125,0.3106694560669456
parkinson,900,Negative,astro_sig,0.0028995370338323,0.133,0.3266795313576843
parkinson,900,Negative,opc_sig,0.0029942425032792,0.283,0.5840254777070063
parkinson,900,Negative,vip_sig,0.0033533996109211,0.297,0.6052075471698113
parkinson,900,Negative,gad_sig,0.00048849783094,0.399,0.7572076677316294
parkinson,900,Negative,l6_ct_sig,0.0010216389475813,0.712,1.0
parkinson,900,Negative,l5_it_sig,-0.0031832010265119,0.959,1.0
parkinson,900,Negative,endothelial_sig,-0.0014950330846012,0.982,1.0
parkinson,900,Negative,l6_it_sig,-0.0071985889920078,1.0,1.0
parkinson,900,Negative,l4_it_sig,-0.0126061566181324,1.0,1.0
parkinson,900,Negative,l2_3_it_sig,-0.0116443190823069,1.0,1.0
parkinson,900,Positive,l2_3_it_sig,0.0088971771547142,0.021,0.0654803149606299
parkinson,900,Positive,vip_sig,0.0083227162079589,0.023,0.0709100346020761
parkinson,900,Positive,l6_it_sig,0.0087056927450165,0.04,0.1162805872756933
parkinson,900,Positive,l4_it_sig,0.0058936811987699,0.087,0.2286637168141592
parkinson,900,Positive,microglia_sig,0.0027270463839872,0.23,0.5072524752475248
parkinson,900,Positive,astro_sig,0.0024414138157295,0.274,0.5734210217263652
parkinson,900,Positive,pericyte_sig,0.0025864870617368,0.379,0.7313243096913915
parkinson,900,Positive,endothelial_sig,0.0003581961953441,0.452,0.8231619826264691
parkinson,900,Positive,oligo_sig,-0.0009695465953386,0.589,1.0
parkinson,900,Positive,l6_ct_sig,-0.0006695005389022,0.65,1.0
parkinson,900,Positive,gad_sig,-0.0026666897754558,0.773,1.0
parkinson,900,Positive,lamp5_sig,-0.0079906952261666,0.908,1.0
parkinson,900,Positive,opc_sig,-0.0035014940120611,0.951,1.0
parkinson,900,Positive,l5_it_sig,-0.0064881975899307,0.982,1.0
parkinson,900,Positive,pvalb_sig,-0.033943209599113,1.0,1.0
parkinson,900,Positive,pvalb_expr,-0.033943209599113,1.0,1.0
parkinson,900,Positive,sst_expr,-0.018594610303163,1.0,1.0
parkinson,900,Positive,sst_sig,-0.018594610303163,1.0,1.0
parkinson,1000,Negative,pvalb_expr,0.0350025833069408,0.0,0.0
parkinson,1000,Negative,pvalb_sig,0.0350025833069408,0.0,0.0
parkinson,1000,Negative,lamp5_sig,0.0095375178238572,0.009,0.0302889518413597
parkinson,1000,Negative,sst_expr,0.014384111302013,0.232,0.50977065351418
parkinson,1000,Negative,sst_sig,0.014384111302013,0.232,0.50977065351418
parkinson,1000,Negative,vip_sig,0.0031859369287243,0.233,0.5110227692307693
parkinson,1000,Negative,pericyte_sig,0.0006632088771639,0.388,0.7422608695652174
parkinson,1000,Negative,l6_ct_sig,0.0017005058728472,0.682,1.0
parkinson,1000,Negative,gad_sig,-0.0013299886146021,0.749,1.0
parkinson,1000,Negative,oligo_sig,0.001050243689335,0.776,1.0
parkinson,1000,Negative,microglia_sig,0.0129152780351163,0.783,1.0
parkinson,1000,Negative,opc_sig,0.0010599899690689,0.88,1.0
parkinson,1000,Negative,astro_sig,-0.0012733951402339,0.932,1.0
parkinson,1000,Negative,endothelial_sig,-0.0010493601627092,0.976,1.0
parkinson,1000,Negative,l6_it_sig,-0.0113107258464761,1.0,1.0
parkinson,1000,Negative,l5_it_sig,-0.0086090969658913,1.0,1.0
parkinson,1000,Negative,l2_3_it_sig,-0.0143036115319114,1.0,1.0
parkinson,1000,Negative,l4_it_sig,-0.0184214503532653,1.0,1.0
parkinson,1000,Positive,l4_it_sig,0.0157351534981536,0.0,0.0
parkinson,1000,Positive,l2_3_it_sig,0.0114890137460777,0.001,0.0037995735607675
parkinson,1000,Positive,vip_sig,0.0045865488362163,0.067,0.1848204334365325
parkinson,1000,Positive,l6_it_sig,0.0048731108911692,0.091,0.2369057706355003
parkinson,1000,Positive,microglia_sig,0.0045475983126111,0.095,0.2449927641099855
parkinson,1000,Positive,opc_sig,8.512691383623596e-05,0.391,0.7467974276527332
parkinson,1000,Positive,astro_sig,0.0008769356177237,0.5,0.8896655017473789
parkinson,1000,Positive,endothelial_sig,0.0010593569300445,0.584,0.9963504068932504
parkinson,1000,Positive,l5_it_sig,0.0068050412485419,0.585,0.9975789473684208
parkinson,1000,Positive,gad_sig,-0.0034822670965689,0.845,1.0
parkinson,1000,Positive,oligo_sig,-0.00550049316238,0.942,1.0
parkinson,1000,Positive,l6_ct_sig,-0.0070553641077442,0.995,1.0
parkinson,1000,Positive,sst_sig,-0.0134278275314701,0.997,1.0
parkinson,1000,Positive,sst_expr,-0.0134278275314701,0.997,1.0
parkinson,1000,Positive,lamp5_sig,-0.0127459852589966,0.999,1.0
parkinson,1000,Positive,pericyte_sig,-0.0064324599469791,0.999,1.0
parkinson,1000,Positive,pvalb_sig,-0.0305538885971885,1.0,1.0
parkinson,1000,Positive,pvalb_expr,-0.0305538885971885,1.0,1.0
schizoaffective,100,Negative,astro_sig,0.0198432725643819,0.0,0.0
schizoaffective,100,Negative,l2_3_it_sig,0.0514754811721027,0.0,0.0
schizoaffective,100,Negative,l6_ct_sig,0.0230265544235901,0.0,0.0
schizoaffective,100,Negative,l4_it_sig,0.0837919904337728,0.0,0.0
schizoaffective,100,Negative,l6_it_sig,0.0289403062182714,0.0,0.0
schizoaffective,100,Negative,opc_sig,0.014928220469927,0.0,0.0
schizoaffective,100,Negative,microglia_sig,0.0677372767344605,0.0,0.0
schizoaffective,100,Negative,lamp5_sig,0.0412143776203211,0.0,0.0
schizoaffective,100,Negative,sst_expr,0.0879450012572963,0.0,0.0
schizoaffective,100,Negative,pvalb_sig,0.0807971500747733,0.0,0.0
schizoaffective,100,Negative,pvalb_expr,0.0807971500747733,0.0,0.0
schizoaffective,100,Negative,sst_sig,0.0879450012572963,0.0,0.0
schizoaffective,100,Negative,oligo_sig,0.0039248801038386,0.119,0.2984630541871921
schizoaffective,100,Negative,vip_sig,0.0026801692563895,0.242,0.5275155963302752
schizoaffective,100,Negative,l5_it_sig,0.0043827426552104,0.246,0.531038158691702
schizoaffective,100,Negative,endothelial_sig,0.0018468254948074,0.357,0.6987084019769357
schizoaffective,100,Negative,pericyte_sig,-0.0066146912256019,0.715,1.0
schizoaffective,100,Negative,gad_sig,-0.0102154522121356,0.991,1.0
schizoaffective,100,Positive,l5_it_sig,0.0167176911431452,0.019,0.0597669902912621
schizoaffective,100,Positive,gad_sig,0.0021650499979778,0.231,0.5088281829419036
schizoaffective,100,Positive,pericyte_sig,0.0313554202509127,0.266,0.5606292134831461
schizoaffective,100,Positive,l2_3_it_sig,0.0100846277648109,0.589,1.0
schizoaffective,100,Positive,endothelial_sig,-0.0101077154843564,0.696,1.0
schizoaffective,100,Positive,l6_it_sig,-0.0075969881308849,0.705,1.0
schizoaffective,100,Positive,astro_sig,-0.0048839279985017,0.757,1.0
schizoaffective,100,Positive,microglia_sig,0.0890775105441133,0.86,1.0
schizoaffective,100,Positive,sst_expr,0.0767432234736449,0.864,1.0
schizoaffective,100,Positive,sst_sig,0.0767432234736449,0.864,1.0
schizoaffective,100,Positive,l4_it_sig,0.0338449338135742,0.909,1.0
schizoaffective,100,Positive,vip_sig,-0.0257625453914863,0.947,1.0
schizoaffective,100,Positive,oligo_sig,-0.0117346032338643,0.954,1.0
schizoaffective,100,Positive,lamp5_sig,-0.1060746152777438,1.0,1.0
schizoaffective,100,Positive,opc_sig,-0.0191964991467921,1.0,1.0
schizoaffective,100,Positive,l6_ct_sig,-0.0238940272101655,1.0,1.0
schizoaffective,100,Positive,pvalb_sig,0.0508249106921615,1.0,1.0
schizoaffective,100,Positive,pvalb_expr,0.0508249106921615,1.0,1.0
schizoaffective,300,Negative,astro_sig,0.0103504059165691,0.0,0.0
schizoaffective,300,Negative,l2_3_it_sig,0.0281939732082536,0.0,0.0
schizoaffective,300,Negative,l4_it_sig,0.0850450755340586,0.0,0.0
schizoaffective,300,Negative,pvalb_expr,0.0691629734919602,0.0,0.0
schizoaffective,300,Negative,opc_sig,0.0103498419046418,0.0,0.0
schizoaffective,300,Negative,oligo_sig,0.0182829952554179,0.0,0.0
schizoaffective,300,Negative,microglia_sig,0.0691966200673502,0.0,0.0
schizoaffective,300,Negative,lamp5_sig,0.0483047275302752,0.0,0.0
schizoaffective,300,Negative,sst_expr,0.100612393120606,0.0,0.0
schizoaffective,300,Negative,pvalb_sig,0.0691629734919602,0.0,0.0
schizoaffective,300,Negative,vip_sig,0.0205803057233593,0.0,0.0
schizoaffective,300,Negative,sst_sig,0.100612393120606,0.0,0.0
schizoaffective,300,Negative,l6_ct_sig,0.0151674077173891,0.006,0.0208828125
schizoaffective,300,Negative,l6_it_sig,0.0064456805641313,0.084,0.2224190193164933
schizoaffective,300,Negative,endothelial_sig,0.0023153865352443,0.303,0.6149726651480638
schizoaffective,300,Negative,gad_sig,-0.0001925336154179,0.429,0.7930269709543568
schizoaffective,300,Negative,l5_it_sig,-0.0005089657261134,0.503,0.8927749003984063
schizoaffective,300,Negative,pericyte_sig,-0.0058050473885315,0.944,1.0
schizoaffective,300,Positive,l6_it_sig,0.006651530569683,0.217,0.4870201511335012
schizoaffective,300,Positive,gad_sig,0.0029939994845257,0.362,0.705781181619256
schizoaffective,300,Positive,pericyte_sig,0.013451734380363,0.396,0.7535205552589429
schizoaffective,300,Positive,microglia_sig,0.0260368735979174,0.735,1.0
schizoaffective,300,Positive,l5_it_sig,-0.0040741351581652,0.762,1.0
schizoaffective,300,Positive,l2_3_it_sig,-0.0131131882223334,0.865,1.0
schizoaffective,300,Positive,astro_sig,-0.0086708763766339,0.968,1.0
schizoaffective,300,Positive,endothelial_sig,-0.0151602503715783,0.988,1.0
schizoaffective,300,Positive,l6_ct_sig,-0.0323749161513648,1.0,1.0
schizoaffective,300,Positive,l4_it_sig,-0.0391038362803344,1.0,1.0
schizoaffective,300,Positive,oligo_sig,-0.0418542423731502,1.0,1.0
schizoaffective,300,Positive,lamp5_sig,-0.0646743722717232,1.0,1.0
schizoaffective,300,Positive,opc_sig,-0.0165451899300801,1.0,1.0
schizoaffective,300,Positive,pvalb_expr,-0.071640890255337,1.0,1.0
schizoaffective,300,Positive,pvalb_sig,-0.071640890255337,1.0,1.0
schizoaffective,300,Positive,sst_expr,-0.0118454116133566,1.0,1.0
schizoaffective,300,Positive,sst_sig,-0.0118454116133566,1.0,1.0
schizoaffective,300,Positive,vip_sig,-0.0330822538748074,1.0,1.0
schizoaffective,400,Negative,astro_sig,0.0092574708652884,0.0,0.0
schizoaffective,400,Negative,l2_3_it_sig,0.0199365170755907,0.0,0.0
schizoaffective,400,Negative,l6_ct_sig,0.0115455800907316,0.0,0.0
schizoaffective,400,Negative,l4_it_sig,0.0622914206874433,0.0,0.0
schizoaffective,400,Negative,l6_it_sig,0.0141585672330255,0.0,0.0
schizoaffective,400,Negative,oligo_sig,0.0148936402081303,0.0,0.0
schizoaffective,400,Negative,microglia_sig,0.0547591630856656,0.0,0.0
schizoaffective,400,Negative,lamp5_sig,0.0232978312195861,0.0,0.0
schizoaffective,400,Negative,pvalb_expr,0.0454801990068276,0.0,0.0
schizoaffective,400,Negative,pvalb_sig,0.0454801990068276,0.0,0.0
schizoaffective,400,Negative,sst_expr,0.0656524214800873,0.0,0.0
schizoaffective,400,Negative,opc_sig,0.0101522891004946,0.0,0.0
schizoaffective,400,Negative,sst_sig,0.0656524214800873,0.0,0.0
schizoaffective,400,Negative,l5_it_sig,0.0090690736774156,0.004,0.0142702702702702
schizoaffective,400,Negative,vip_sig,0.008814082945935,0.006,0.0208828125
schizoaffective,400,Negative,endothelial_sig,0.010043809413144,0.009,0.0302889518413597
schizoaffective,400,Negative,pericyte_sig,-0.0025939520103037,0.874,1.0
schizoaffective,400,Negative,gad_sig,-0.0057204154463625,0.889,1.0
schizoaffective,400,Positive,pericyte_sig,0.0203795958576361,0.084,0.2224190193164933
schizoaffective,400,Positive,gad_sig,0.0108688582640838,0.107,0.2718089807555238
schizoaffective,400,Positive,l6_it_sig,-0.0009473184727378,0.487,0.8726334841628959
schizoaffective,400,Positive,l5_it_sig,0.0006019128381728,0.544,0.9439221032132424
schizoaffective,400,Positive,endothelial_sig,-0.0091414730663437,0.868,1.0
schizoaffective,400,Positive,l2_3_it_sig,-0.014389203042737,0.941,1.0
schizoaffective,400,Positive,astro_sig,-0.0087714644621325,0.98,1.0
schizoaffective,400,Positive,l6_ct_sig,-0.0159477666062011,0.998,1.0
schizoaffective,400,Positive,vip_sig,-0.0163124648479544,0.998,1.0
schizoaffective,400,Positive,l4_it_sig,-0.0331276421738767,1.0,1.0
schizoaffective,400,Positive,oligo_sig,-0.0332866559430808,1.0,1.0
schizoaffective,400,Positive,lamp5_sig,-0.0642132359280975,1.0,1.0
schizoaffective,400,Positive,opc_sig,-0.0160037726862601,1.0,1.0
schizoaffective,400,Positive,pvalb_expr,-0.0914230684689059,1.0,1.0
schizoaffective,400,Positive,pvalb_sig,-0.0914230684689059,1.0,1.0
schizoaffective,400,Positive,microglia_sig,-0.0140435954177473,1.0,1.0
schizoaffective,400,Positive,sst_expr,-0.0383276761762963,1.0,1.0
schizoaffective,400,Positive,sst_sig,-0.0383276761762963,1.0,1.0
schizoaffective,500,Negative,astro_sig,0.0129871978919922,0.0,0.0
schizoaffective,500,Negative,l2_3_it_sig,0.0194378464639928,0.0,0.0
schizoaffective,500,Negative,l4_it_sig,0.0567116814917844,0.0,0.0
schizoaffective,500,Negative,pvalb_expr,0.081798825448112,0.0,0.0
schizoaffective,500,Negative,opc_sig,0.0116202847840526,0.0,0.0
schizoaffective,500,Negative,oligo_sig,0.0108882336335411,0.0,0.0
schizoaffective,500,Negative,microglia_sig,0.054897090027427,0.0,0.0
schizoaffective,500,Negative,lamp5_sig,0.0290334523728652,0.0,0.0
schizoaffective,500,Negative,sst_expr,0.060358276785641,0.0,0.0
schizoaffective,500,Negative,pvalb_sig,0.081798825448112,0.0,0.0
schizoaffective,500,Negative,vip_sig,0.0115394927359622,0.0,0.0
schizoaffective,500,Negative,sst_sig,0.060360721358963,0.0,0.0
schizoaffective,500,Negative,l6_ct_sig,0.0066967009939609,0.009,0.0302889518413597
schizoaffective,500,Negative,l5_it_sig,0.0054068620658328,0.013,0.0422737226277372
schizoaffective,500,Negative,l6_it_sig,0.0077065115099542,0.016,0.0510053667262969
schizoaffective,500,Negative,endothelial_sig,0.0067506928140731,0.047,0.1344365971107544
schizoaffective,500,Negative,gad_sig,-0.003049338422351,0.747,1.0
schizoaffective,500,Negative,pericyte_sig,-0.0052592309400219,0.965,1.0
schizoaffective,500,Positive,pericyte_sig,0.0202262845854818,0.0,0.0
schizoaffective,500,Positive,gad_sig,0.005230196738801,0.214,0.4815
schizoaffective,500,Positive,l6_it_sig,-0.0006505747210998,0.46,0.8351706571574122
schizoaffective,500,Positive,l5_it_sig,-0.0004737141792747,0.847,1.0
schizoaffective,500,Positive,astro_sig,-0.0031265486494361,0.857,1.0
schizoaffective,500,Positive,l2_3_it_sig,-0.0050476928910777,0.962,1.0
schizoaffective,500,Positive,endothelial_sig,-0.0120802509308169,0.996,1.0
schizoaffective,500,Positive,l4_it_sig,-0.0315237638694693,1.0,1.0
schizoaffective,500,Positive,l6_ct_sig,-0.0151240610087031,1.0,1.0
schizoaffective,500,Positive,lamp5_sig,-0.0270481999858415,1.0,1.0
schizoaffective,500,Positive,oligo_sig,-0.0250853176110393,1.0,1.0
schizoaffective,500,Positive,microglia_sig,-0.0025173027130226,1.0,1.0
schizoaffective,500,Positive,opc_sig,-0.0095742490354631,1.0,1.0
schizoaffective,500,Positive,pvalb_expr,-0.0705981040765125,1.0,1.0
schizoaffective,500,Positive,pvalb_sig,-0.0705981040765125,1.0,1.0
schizoaffective,500,Positive,sst_expr,-0.0279190365606622,1.0,1.0
schizoaffective,500,Positive,sst_sig,-0.0279274207052915,1.0,1.0
schizoaffective,500,Positive,vip_sig,-0.0196300241888903,1.0,1.0
schizoaffective,600,Negative,astro_sig,0.0093945709318788,0.0,0.0
schizoaffective,600,Negative,l2_3_it_sig,0.0207901470184959,0.0,0.0
schizoaffective,600,Negative,l6_ct_sig,0.0123968171448689,0.0,0.0
schizoaffective,600,Negative,l4_it_sig,0.0586437592460337,0.0,0.0
schizoaffective,600,Negative,l6_it_sig,0.0158040167896849,0.0,0.0
schizoaffective,600,Negative,oligo_sig,0.0177765643862469,0.0,0.0
schizoaffective,600,Negative,microglia_sig,0.0458556872254375,0.0,0.0
schizoaffective,600,Negative,lamp5_sig,0.0374284444377979,0.0,0.0
schizoaffective,600,Negative,pvalb_expr,0.083149907409475,0.0,0.0
schizoaffective,600,Negative,pvalb_sig,0.083149907409475,0.0,0.0
schizoaffective,600,Negative,sst_expr,0.0747415170174852,0.0,0.0
schizoaffective,600,Negative,opc_sig,0.0079949138195205,0.0,0.0
schizoaffective,600,Negative,vip_sig,0.021365793963058,0.0,0.0
schizoaffective,600,Negative,sst_sig,0.0747415170174852,0.0,0.0
schizoaffective,600,Negative,endothelial_sig,0.0087161772845065,0.001,0.0037995735607675
schizoaffective,600,Negative,l5_it_sig,0.0082832644698416,0.001,0.0037995735607675
schizoaffective,600,Negative,pericyte_sig,0.0001141865478382,0.569,0.978723938223938
schizoaffective,600,Negative,gad_sig,-0.0029238088966158,0.929,1.0
schizoaffective,600,Positive,gad_sig,0.0088860566458578,0.012,0.0392727272727272
schizoaffective,600,Positive,pericyte_sig,0.012168538117289,0.169,0.3980938532716457
schizoaffective,600,Positive,l6_it_sig,-0.0014274504401061,0.592,1.0
schizoaffective,600,Positive,l5_it_sig,-0.0006401358587487,0.625,1.0
schizoaffective,600,Positive,astro_sig,-0.0029620151719792,0.91,1.0
schizoaffective,600,Positive,endothelial_sig,-0.0069531889063971,0.991,1.0
schizoaffective,600,Positive,l6_ct_sig,-0.0112933136647752,0.995,1.0
schizoaffective,600,Positive,l2_3_it_sig,-0.0081142823276747,0.996,1.0
schizoaffective,600,Positive,vip_sig,-0.0133693273441661,0.997,1.0
schizoaffective,600,Positive,microglia_sig,-0.0019707511391859,0.999,1.0
schizoaffective,600,Positive,oligo_sig,-0.0214688960356546,1.0,1.0
schizoaffective,600,Positive,l4_it_sig,-0.0248045740511943,1.0,1.0
